,full_text,text_clean,tokenize,stopwords,stemmed,tf,tf_idf
63,"Gibran paham ekonomi, Cak Imin kayaknya lebih paham bicara @SWEETAL154  https://t.co/7pBaVgyITR",gibran paham ekonomi cak imin kayaknya lebih paham bicara,"['gibran', 'paham', 'ekonomi', 'cak', 'imin', 'kayaknya', 'lebih', 'paham', 'bicara']","['gibran', 'paham', 'ekonomi', 'cak', 'imin', 'kayaknya', 'lebih', 'paham', 'bicara', 'sweetal', 'httpstcopbavgyitr']","['gibran', 'paham', 'ekonomi', 'cak', 'imin', 'kayak', 'lebih', 'paham', 'bicara', 'sweetal', 'httpstcopbavgyitr']","{'gibran': 0.1111111111111111, 'paham': 0.2222222222222222, 'ekonomi': 0.1111111111111111, 'cak': 0.1111111111111111, 'imin': 0.1111111111111111, 'kayaknya': 0.1111111111111111, 'lebih': 0.1111111111111111, 'bicara': 0.1111111111111111}","{'gibran': 0.018271919765774837, 'paham': 0.4148617365194442, 'ekonomi': 0.17398309096372416, 'cak': 0.07611491404363625, 'imin': 0.07548412150011509, 'kayaknya': 0.14053531366772626, 'lebih': 0.11938734720436055, 'bicara': 0.28509420207483527}"
64,@DokterTifa @KRMTRoySuryo1 Wkwkwk akhir ny diakui juga mas gibran top di debat kmren (pintar mendadak)meskipun ada embel embel pake ini itu 🤣🤣🙈,wkwkwk akhir ny diakui juga ma gibran top di debat kmren pintar mendadakmeskipun ada embel embel pake ini itu,"['wkwkwk', 'akhir', 'ny', 'diakui', 'juga', 'ma', 'gibran', 'top', 'di', 'debat', 'kmren', 'pintar', 'mendadakmeskipun', 'ada', 'embel', 'embel', 'pake', 'ini', 'itu']","['doktertifa', 'krmtroysuryo', 'wkwkwk', 'akhir', 'ny', 'diakui', 'mas', 'gibran', 'top', 'debat', 'kmren', 'pintar', 'mendadakmeskipun', 'embel', 'embel', 'pake', '🤣🤣🙈']","['doktertifa', 'krmtroysuryo', 'wkwkwk', 'akhir', 'ny', 'aku', 'mas', 'gibran', 'top', 'debat', 'kmren', 'pintar', 'mendadakmeskipun', 'embel', 'embel', 'pake', '']","{'wkwkwk': 0.05263157894736842, 'akhir': 0.05263157894736842, 'ny': 0.05263157894736842, 'diakui': 0.05263157894736842, 'juga': 0.05263157894736842, 'ma': 0.05263157894736842, 'gibran': 0.05263157894736842, 'top': 0.05263157894736842, 'di': 0.05263157894736842, 'debat': 0.05263157894736842, 'kmren': 0.05263157894736842, 'pintar': 0.05263157894736842, 'mendadakmeskipun': 0.05263157894736842, 'ada': 0.05263157894736842, 'embel': 0.10526315789473684, 'pake': 0.05263157894736842, 'ini': 0.05263157894736842, 'itu': 0.05263157894736842}","{'wkwkwk': 0.09825672707039468, 'akhir': 0.1350446220354483, 'ny': 0.1350446220354483, 'diakui': 0.11920093805313349, 'juga': 0.07472209384185682, 'ma': 0.06545413283892622, 'gibran': 0.00865511988905124, 'top': 0.1350446220354483, 'di': 0.03404051191039178, 'debat': 0.06774180093266782, 'kmren': 0.1350446220354483, 'pintar': 0.1350446220354483, 'mendadakmeskipun': 0.1350446220354483, 'ada': 0.06897764808264271, 'embel': 0.2700892440708966, 'pake': 0.0940892930678881, 'ini': 0.05655190130732868, 'itu': 0.05582620212387429}"
65,"Media Asing Labeli Gibran Rakabuming Nepo Baby, Apa Itu? Peneliti: Terbukti... https://t.co/f5TEJUyJ5Z",medium asing labeli gibran rakabuming nepo baby apa itu peneliti terbukti,"['medium', 'asing', 'labeli', 'gibran', 'rakabuming', 'nepo', 'baby', 'apa', 'itu', 'peneliti', 'terbukti']","['media', 'asing', 'labeli', 'gibran', 'rakabuming', 'nepo', 'baby', 'apa', 'peneliti', 'terbukti', 'httpstcoftejuyjz']","['media', 'asing', 'label', 'gibran', 'rakabuming', 'nepo', 'baby', 'apa', 'teliti', 'bukti', 'httpstcoftejuyjz']","{'medium': 0.09090909090909091, 'asing': 0.09090909090909091, 'labeli': 0.09090909090909091, 'gibran': 0.09090909090909091, 'rakabuming': 0.09090909090909091, 'nepo': 0.09090909090909091, 'baby': 0.09090909090909091, 'apa': 0.09090909090909091, 'itu': 0.09090909090909091, 'peneliti': 0.09090909090909091, 'terbukti': 0.09090909090909091}","{'medium': 0.2058925293645033, 'asing': 0.23325889260668342, 'labeli': 0.23325889260668342, 'gibran': 0.01494975253563396, 'rakabuming': 0.1898842330867141, 'nepo': 0.1898842330867141, 'baby': 0.1898842330867141, 'apa': 0.1149834384554124, 'itu': 0.09642707639578288, 'peneliti': 0.23325889260668342, 'terbukti': 0.2058925293645033}"
66,@VIVAcoid Nah lhoo..yg disampaikan mas gibran..boong..atau gimana??,nah lhooyg disampaikan ma gibranboongatau gimana,"['nah', 'lhooyg', 'disampaikan', 'ma', 'gibranboongatau', 'gimana']","['vivacoid', 'nah', 'lhooyg', 'disampaikan', 'mas', 'gibranboongatau', 'gimana']","['vivacoid', 'nah', 'lhooyg', 'sampai', 'mas', 'gibranboongatau', 'gimana']","{'nah': 0.16666666666666666, 'lhooyg': 0.16666666666666666, 'disampaikan': 0.16666666666666666, 'ma': 0.16666666666666666, 'gibranboongatau': 0.16666666666666666, 'gimana': 0.16666666666666666}","{'nah': 0.34812109399230917, 'lhooyg': 0.4276413031122529, 'disampaikan': 0.4276413031122529, 'ma': 0.2072714206565997, 'gibranboongatau': 0.4276413031122529, 'gimana': 0.3272979712242592}"
67,"@BangEdiii Lah umur dibawah 40 ga punya hak dong... 2024 dan seterusnya ya bisa dipakai buat anak siapa saja... menurut saya pasangan Anies dan ganjar takut sama Gibran ...kena mental kalah dulu sebelum bertanding....LAWAN"" seharusnya""",lah umur dibawah ga punya hak dong dan seterusnya ya bisa dipakai buat anak siapa saja menurut saya pasangan anies dan ganjar takut sama gibran kena mental kalah dulu sebelum bertandinglawan seharusnya,"['lah', 'umur', 'dibawah', 'ga', 'punya', 'hak', 'dong', 'dan', 'seterusnya', 'ya', 'bisa', 'dipakai', 'buat', 'anak', 'siapa', 'saja', 'menurut', 'saya', 'pasangan', 'anies', 'dan', 'ganjar', 'takut', 'sama', 'gibran', 'kena', 'mental', 'kalah', 'dulu', 'sebelum', 'bertandinglawan', 'seharusnya']","['bangediii', 'lah', 'umur', 'dibawah', 'ga', 'punya', 'hak', 'dong', 'dipakai', 'buat', 'anak', 'siapa', 'pasangan', 'anies', 'ganjar', 'takut', 'sama', 'gibran', 'kena', 'mental', 'kalah', 'dulu', 'bertandinglawan']","['bangediii', 'lah', 'umur', 'bawah', 'ga', 'punya', 'hak', 'dong', 'pakai', 'buat', 'anak', 'siapa', 'pasang', 'anies', 'ganjar', 'takut', 'sama', 'gibran', 'kena', 'mental', 'kalah', 'dulu', 'bertandinglawan']","{'lah': 0.03125, 'umur': 0.03125, 'dibawah': 0.03125, 'ga': 0.03125, 'punya': 0.03125, 'hak': 0.03125, 'dong': 0.03125, 'dan': 0.0625, 'seterusnya': 0.03125, 'ya': 0.03125, 'bisa': 0.03125, 'dipakai': 0.03125, 'buat': 0.03125, 'anak': 0.03125, 'siapa': 0.03125, 'saja': 0.03125, 'menurut': 0.03125, 'saya': 0.03125, 'pasangan': 0.03125, 'anies': 0.03125, 'ganjar': 0.03125, 'takut': 0.03125, 'sama': 0.03125, 'gibran': 0.03125, 'kena': 0.03125, 'mental': 0.03125, 'kalah': 0.03125, 'dulu': 0.03125, 'sebelum': 0.03125, 'bertandinglawan': 0.03125, 'seharusnya': 0.03125}","{'lah': 0.05036266591356852, 'umur': 0.08018274433354743, 'dibawah': 0.07077555696904801, 'ga': 0.04342989248805739, 'punya': 0.048932744333547426, 'hak': 0.08018274433354743, 'dong': 0.06527270512355797, 'dan': 0.04878237397892191, 'seterusnya': 0.08018274433354743, 'ya': 0.03823203555785348, 'bisa': 0.034959055854103076, 'dipakai': 0.08018274433354743, 'buat': 0.05586551775905856, 'anak': 0.042553994875549776, 'siapa': 0.05196118224004919, 'saja': 0.05196118224004919, 'menurut': 0.05833993169804684, 'saya': 0.04095547854906911, 'pasangan': 0.06527270512355797, 'anies': 0.07077555696904801, 'ganjar': 0.05586551775905856, 'takut': 0.06527270512355797, 'sama': 0.042553994875549776, 'gibran': 0.0051389774341241735, 'kena': 0.07077555696904801, 'mental': 0.07077555696904801, 'kalah': 0.061368369604548605, 'dulu': 0.05833993169804684, 'sebelum': 0.06527270512355797, 'bertandinglawan': 0.08018274433354743, 'seharusnya': 0.07077555696904801}"
68,@pemudapemudiiii @dydyaa2 @Kiyai_MarufAmin @gibran_tweet Segala pake narasi gantungan kunci di dalem amplop 🤣🤣,segala pake narasi gantungan kunci di dalem amplop,"['segala', 'pake', 'narasi', 'gantungan', 'kunci', 'di', 'dalem', 'amplop']","['pemudapemudiiii', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'segala', 'pake', 'narasi', 'gantungan', 'kunci', 'dalem', 'amplop', '🤣🤣']","['pemudapemudiiii', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'segala', 'pake', 'narasi', 'gantung', 'kunci', 'dalem', 'amplop', '']","{'segala': 0.125, 'pake': 0.125, 'narasi': 0.125, 'gantungan': 0.125, 'kunci': 0.125, 'di': 0.125, 'dalem': 0.125, 'amplop': 0.125}","{'segala': 0.28310222787619205, 'pake': 0.22346207103623425, 'narasi': 0.28310222787619205, 'gantungan': 0.28310222787619205, 'kunci': 0.2150937223324076, 'di': 0.08084621578718047, 'dalem': 0.3207309773341897, 'amplop': 0.28310222787619205}"
69,"Gibran bukti kecerdasan, Solo gemilang, Jakarta dan Jateng kacau di bawah pimpinan Muhaimin @blank0429  https://t.co/qf04ku9jYt",gibran bukti kecerdasan solo gemilang jakarta dan jateng kacau di bawah pimpinan muhaimin,"['gibran', 'bukti', 'kecerdasan', 'solo', 'gemilang', 'jakarta', 'dan', 'jateng', 'kacau', 'di', 'bawah', 'pimpinan', 'muhaimin']","['gibran', 'bukti', 'kecerdasan', 'solo', 'gemilang', 'jakarta', 'jateng', 'kacau', 'bawah', 'pimpinan', 'muhaimin', 'blank', 'httpstcoqfkujyt']","['gibran', 'bukti', 'cerdas', 'solo', 'gemilang', 'jakarta', 'jateng', 'kacau', 'bawah', 'pimpin', 'muhaimin', 'blank', 'httpstcoqfkujyt']","{'gibran': 0.07692307692307693, 'bukti': 0.07692307692307693, 'kecerdasan': 0.07692307692307693, 'solo': 0.07692307692307693, 'gemilang': 0.07692307692307693, 'jakarta': 0.07692307692307693, 'dan': 0.07692307692307693, 'jateng': 0.07692307692307693, 'kacau': 0.07692307692307693, 'di': 0.07692307692307693, 'bawah': 0.07692307692307693, 'pimpinan': 0.07692307692307693, 'muhaimin': 0.07692307692307693}","{'gibran': 0.01264979060707489, 'bukti': 0.16067127415029656, 'kecerdasan': 0.16067127415029656, 'solo': 0.04189680920027535, 'gemilang': 0.1279044485908903, 'jakarta': 0.08159214156566244, 'dan': 0.06003984489713467, 'jateng': 0.09729367869304127, 'kacau': 0.15106060210350428, 'di': 0.04975151740749568, 'bawah': 0.13236536758917392, 'pimpinan': 0.19737290912873215, 'muhaimin': 0.08726800419342541}"
70,"Gibran bikin Solo hebat, Cak Imin nampaknya masih sibuk nyari petunjuk di petak politik @Migran_TV_7777  https://t.co/ksSNMsIR6Y",gibran bikin solo hebat cak imin nampaknya masih sibuk nyari petunjuk di petak politik,"['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'nampaknya', 'masih', 'sibuk', 'nyari', 'petunjuk', 'di', 'petak', 'politik']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'nampaknya', 'sibuk', 'nyari', 'petunjuk', 'petak', 'politik', 'migrantv', 'httpstcokssnmsiry']","['gibran', 'bikin', 'solo', 'hebat', 'cak', 'imin', 'nampaknya', 'sibuk', 'nyari', 'tunjuk', 'petak', 'politik', 'migrantv', 'httpstcokssnmsiry']","{'gibran': 0.07142857142857142, 'bikin': 0.07142857142857142, 'solo': 0.07142857142857142, 'hebat': 0.07142857142857142, 'cak': 0.07142857142857142, 'imin': 0.07142857142857142, 'nampaknya': 0.07142857142857142, 'masih': 0.07142857142857142, 'sibuk': 0.07142857142857142, 'nyari': 0.07142857142857142, 'petunjuk': 0.07142857142857142, 'di': 0.07142857142857142, 'petak': 0.07142857142857142, 'politik': 0.07142857142857142}","{'gibran': 0.011746234135140967, 'bikin': 0.061919843881249916, 'solo': 0.03890417997168425, 'hebat': 0.09538563552108884, 'cak': 0.04893101617090902, 'imin': 0.048525506678645414, 'nampaknya': 0.12291069847566147, 'masih': 0.06011228207662347, 'sibuk': 0.08103457532246644, 'nyari': 0.09926832568698832, 'petunjuk': 0.18327484419096554, 'di': 0.046197837592674554, 'petak': 0.18327484419096554, 'politik': 0.07480956277111643}"
71,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @RidNgemil @NohCeukenohhh @choymarkochoy Yg aneh itu elu Gibran,, kwkwkw di buly nasional sori ye sori ye",yg aneh itu elu gibran kwkwkw di buly nasional sorus ye sorus ye,"['yg', 'aneh', 'itu', 'elu', 'gibran', 'kwkwkw', 'di', 'buly', 'nasional', 'sorus', 'ye', 'sorus', 'ye']","['yurissasamosir', 'adamvelcro', 'adedhani', 'akalsehat', 'akingadit', 'chaidar', 'kangtoniee', 'ridngemil', 'nohceukenohhh', 'choymarkochoy', 'yg', 'aneh', 'elu', 'gibran', 'kwkwkw', 'buly', 'nasional', 'sori', 'ye', 'sori', 'ye']","['yurissasamosir', 'adamvelcro', 'adedhani', 'akalsehat', 'akingadit', 'chaidar', 'kangtoniee', 'ridngemil', 'nohceukenohhh', 'choymarkochoy', 'yg', 'aneh', 'elu', 'gibran', 'kwkwkw', 'buly', 'nasional', 'sori', 'ye', 'sori', 'ye']","{'yg': 0.07692307692307693, 'aneh': 0.07692307692307693, 'itu': 0.07692307692307693, 'elu': 0.07692307692307693, 'gibran': 0.07692307692307693, 'kwkwkw': 0.07692307692307693, 'di': 0.07692307692307693, 'buly': 0.07692307692307693, 'nasional': 0.07692307692307693, 'sorus': 0.15384615384615385, 'ye': 0.15384615384615385}","{'yg': 0.06473630377482528, 'aneh': 0.19737290912873215, 'itu': 0.08159214156566244, 'elu': 0.19737290912873215, 'gibran': 0.01264979060707489, 'kwkwkw': 0.19737290912873215, 'di': 0.04975151740749568, 'buly': 0.19737290912873215, 'nasional': 0.16067127415029656, 'sorus': 0.3947458182574643, 'ye': 0.3947458182574643}"
72,@Lisaamartatara6 @gibran_tweet @TyrexMaximus Mendadak mual gw lht muka dia pdhal hbs makan pake Sate kambing. Heran kenapa ??,mendadak mual gw lht muka dia pdhal hb makan pake sate kambing heran kenapa,"['mendadak', 'mual', 'gw', 'lht', 'muka', 'dia', 'pdhal', 'hb', 'makan', 'pake', 'sate', 'kambing', 'heran', 'kenapa']","['lisaamartatara', 'gibrantweet', 'tyrexmaximus', 'mendadak', 'mual', 'gw', 'lht', 'muka', 'pdhal', 'hbs', 'makan', 'pake', 'sate', 'kambing', 'heran']","['lisaamartatara', 'gibrantweet', 'tyrexmaximus', 'dadak', 'mual', 'gw', 'lht', 'muka', 'pdhal', 'hbs', 'makan', 'pake', 'sate', 'kambing', 'heran']","{'mendadak': 0.07142857142857142, 'mual': 0.07142857142857142, 'gw': 0.07142857142857142, 'lht': 0.07142857142857142, 'muka': 0.07142857142857142, 'dia': 0.07142857142857142, 'pdhal': 0.07142857142857142, 'hb': 0.07142857142857142, 'makan': 0.07142857142857142, 'pake': 0.07142857142857142, 'sate': 0.07142857142857142, 'kambing': 0.07142857142857142, 'heran': 0.07142857142857142, 'kenapa': 0.07142857142857142}","{'mendadak': 0.18327484419096554, 'mual': 0.18327484419096554, 'gw': 0.14027055909611108, 'lht': 0.18327484419096554, 'muka': 0.18327484419096554, 'dia': 0.11184627276239412, 'pdhal': 0.18327484419096554, 'hb': 0.18327484419096554, 'makan': 0.1491947545681325, 'pake': 0.12769261202070528, 'sate': 0.18327484419096554, 'kambing': 0.18327484419096554, 'heran': 0.18327484419096554, 'kenapa': 0.1491947545681325}"
73,@PartaiSocmed Loh kalau penganbil kebijakan berubah ke arah lbh baik kan bagus. Lah wong Pres Jokowi saja berubah. Contohnya: IKN gak masuk RPJMN tapi mlh jd prioritas. Yg terbaru tentu kasus pencalonan Gibran wkwkwk,loh kalau penganbil kebijakan berubah ke arah lbh baik kan bagus lah wong pres jokowi saja berubah contohnya ikn gak masuk rpjmn tapi mlh jd prioritas yg terbaru tentu kasus pencalonan gibran wkwkwk,"['loh', 'kalau', 'penganbil', 'kebijakan', 'berubah', 'ke', 'arah', 'lbh', 'baik', 'kan', 'bagus', 'lah', 'wong', 'pres', 'jokowi', 'saja', 'berubah', 'contohnya', 'ikn', 'gak', 'masuk', 'rpjmn', 'tapi', 'mlh', 'jd', 'prioritas', 'yg', 'terbaru', 'tentu', 'kasus', 'pencalonan', 'gibran', 'wkwkwk']","['partaisocmed', 'loh', 'kalau', 'penganbil', 'kebijakan', 'berubah', 'arah', 'lbh', 'baik', 'kan', 'bagus', 'lah', 'wong', 'pres', 'jokowi', 'berubah', 'contohnya', 'ikn', 'gak', 'masuk', 'rpjmn', 'mlh', 'jd', 'prioritas', 'yg', 'terbaru', 'kasus', 'pencalonan', 'gibran', 'wkwkwk']","['partaisocmed', 'loh', 'kalau', 'penganbil', 'bijak', 'ubah', 'arah', 'lbh', 'baik', 'kan', 'bagus', 'lah', 'wong', 'pres', 'jokowi', 'ubah', 'contoh', 'ikn', 'gak', 'masuk', 'rpjmn', 'mlh', 'jd', 'prioritas', 'yg', 'baru', 'kasus', 'calon', 'gibran', 'wkwkwk']","{'loh': 0.030303030303030304, 'kalau': 0.030303030303030304, 'penganbil': 0.030303030303030304, 'kebijakan': 0.030303030303030304, 'berubah': 0.06060606060606061, 'ke': 0.030303030303030304, 'arah': 0.030303030303030304, 'lbh': 0.030303030303030304, 'baik': 0.030303030303030304, 'kan': 0.030303030303030304, 'bagus': 0.030303030303030304, 'lah': 0.030303030303030304, 'wong': 0.030303030303030304, 'pres': 0.030303030303030304, 'jokowi': 0.030303030303030304, 'saja': 0.030303030303030304, 'contohnya': 0.030303030303030304, 'ikn': 0.030303030303030304, 'gak': 0.030303030303030304, 'masuk': 0.030303030303030304, 'rpjmn': 0.030303030303030304, 'tapi': 0.030303030303030304, 'mlh': 0.030303030303030304, 'jd': 0.030303030303030304, 'prioritas': 0.030303030303030304, 'yg': 0.030303030303030304, 'terbaru': 0.030303030303030304, 'tentu': 0.030303030303030304, 'kasus': 0.030303030303030304, 'pencalonan': 0.030303030303030304, 'gibran': 0.030303030303030304, 'wkwkwk': 0.030303030303030304}","{'loh': 0.07775296420222781, 'kalau': 0.048836524522248265, 'penganbil': 0.07775296420222781, 'kebijakan': 0.07775296420222781, 'berubah': 0.15550592840445562, 'ke': 0.03707348902579732, 'arah': 0.0686308431215011, 'lbh': 0.07775296420222781, 'baik': 0.05657205497992421, 'kan': 0.050386600960047705, 'bagus': 0.06329474436223803, 'lah': 0.048836524522248265, 'wong': 0.07775296420222781, 'pres': 0.07775296420222781, 'jokowi': 0.043021811605917566, 'saja': 0.050386600960047705, 'contohnya': 0.07775296420222781, 'ikn': 0.06329474436223803, 'gak': 0.041264479879321, 'masuk': 0.059508722040774405, 'rpjmn': 0.07775296420222781, 'tapi': 0.039714403441521565, 'mlh': 0.07775296420222781, 'jd': 0.05417262328151134, 'prioritas': 0.07775296420222781, 'yg': 0.02550218027493117, 'terbaru': 0.07775296420222781, 'tentu': 0.07775296420222781, 'kasus': 0.0686308431215011, 'pencalonan': 0.0686308431215011, 'gibran': 0.00498325084521132, 'wkwkwk': 0.05657205497992421}"
74,@berwien0553 @Metro_TV @gibran_tweet @cakimiNOW @aniesbaswedan Berulll,berulll,['berulll'],"['berwien', 'metrotv', 'gibrantweet', 'cakiminow', 'aniesbaswedan', 'berulll']","['berwien', 'metrotv', 'gibrantweet', 'cakiminow', 'aniesbaswedan', 'berulll']",{'berulll': 1.0},{'berulll': 2.5658478186735176}
75,@pemudapemudiiii @dydyaa2 @Kiyai_MarufAmin @gibran_tweet Cek fakta dlu makanya goblokkk.. itu yg di video siapa?? Itu yang sungkem siapa? jadi buzzer emg harus bego sih.. tp ya begonya jangan di embat smua kali 🤣🤣,cek fakta dlu makanya goblokkk itu yg di video siapa itu yang sungkem siapa jadi buzzer emg harus bego sih tp ya begonya jangan di embat smua kali,"['cek', 'fakta', 'dlu', 'makanya', 'goblokkk', 'itu', 'yg', 'di', 'video', 'siapa', 'itu', 'yang', 'sungkem', 'siapa', 'jadi', 'buzzer', 'emg', 'harus', 'bego', 'sih', 'tp', 'ya', 'begonya', 'jangan', 'di', 'embat', 'smua', 'kali']","['pemudapemudiiii', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'cek', 'fakta', 'dlu', 'makanya', 'goblokkk', 'yg', 'video', 'siapa', 'sungkem', 'siapa', 'jadi', 'buzzer', 'emg', 'bego', 'sih', 'tp', 'begonya', 'jangan', 'embat', 'smua', 'kali', '🤣🤣']","['pemudapemudiiii', 'dydyaa', 'kiyaimarufamin', 'gibrantweet', 'cek', 'fakta', 'dlu', 'makanya', 'goblokkk', 'yg', 'video', 'siapa', 'sungkem', 'siapa', 'jadi', 'buzzer', 'emg', 'bego', 'sih', 'tp', 'bego', 'jangan', 'embat', 'smua', 'kali', '']","{'cek': 0.03571428571428571, 'fakta': 0.03571428571428571, 'dlu': 0.03571428571428571, 'makanya': 0.03571428571428571, 'goblokkk': 0.03571428571428571, 'itu': 0.07142857142857142, 'yg': 0.03571428571428571, 'di': 0.07142857142857142, 'video': 0.03571428571428571, 'siapa': 0.07142857142857142, 'yang': 0.03571428571428571, 'sungkem': 0.03571428571428571, 'jadi': 0.03571428571428571, 'buzzer': 0.03571428571428571, 'emg': 0.03571428571428571, 'harus': 0.03571428571428571, 'bego': 0.03571428571428571, 'sih': 0.03571428571428571, 'tp': 0.03571428571428571, 'ya': 0.03571428571428571, 'begonya': 0.03571428571428571, 'jangan': 0.03571428571428571, 'embat': 0.03571428571428571, 'smua': 0.03571428571428571, 'kali': 0.03571428571428571}","{'cek': 0.07013527954805554, 'fakta': 0.07459737728406625, 'dlu': 0.09163742209548277, 'makanya': 0.06667420765491067, 'goblokkk': 0.09163742209548277, 'itu': 0.07576413145382939, 'yg': 0.030056141038311734, 'di': 0.046197837592674554, 'video': 0.061455349237830734, 'siapa': 0.11876841654868386, 'yang': 0.030351588394239945, 'sungkem': 0.09163742209548277, 'jadi': 0.03605518992522251, 'buzzer': 0.06667420765491067, 'emg': 0.08088635082176915, 'harus': 0.05592313638119706, 'bego': 0.09163742209548277, 'sih': 0.05592313638119706, 'tp': 0.08088635082176915, 'ya': 0.04369375492326112, 'begonya': 0.09163742209548277, 'jangan': 0.061455349237830734, 'embat': 0.09163742209548277, 'smua': 0.09163742209548277, 'kali': 0.07013527954805554}"
